,Unnamed: 0,class,text,Offensive
2388,6798,1,@okoruoni You're trash.,1
2389,6799,2,"@oliver_______ if you're making 300 clams for betting 5, i hope you do it for a living",0
2390,6800,2,"@oliviagobert lmao yes I kind of like it it's not that ghetto yet &amp; they are and then he says ""u feel me"" &#128525;&#128525;&#128557;&#128166;",0
2391,6803,2,@operationSAFE @GaltsGirl lived there and can attest to that. Trust them over any muzzie nation by a million light years,0
2392,6804,2,"@orchetect Are we doing Mad Libs now? Cool. Uh... 
Twinkie 35' long, DJ Pon3 cameo, Magic&#8482;, Crystal Tree. #TNGSeason4Finale",0
2393,6806,2,@osnapitzthorne @AcaciaBrinley trash?,0
2394,6812,1,@pablofunes_ Oh totes girl. I'm also blasting Mayday and wearing an oversized hoodie. Get at me queer,1
2395,6814,2,@panchoftf red and yellow it should be then,0
2396,6815,2,"@paolo Like...Charlie Chan-style? (Never saw that, either.) Hmm...makes me think of the ""Cockneys"" in the Killzone series.",0
2397,6820,2,@pauIjac because their parental unit is trash.,0
2398,6821,2,"@pcrossvol there's always one...they never realize they are the worst- the unsolicited unaffiliated trash talker""",0
2399,6823,1,"@penisgravy 
Is dem? I wants to has my weenis swingin but da twitter say day shut my colored ass down",1
2400,6824,1,@percolate @kcraigwell what's next? fingers in dykes?,1
2401,6825,2,"@petehelm yeah, but Sting was already a proven draw. this is apples and oranges. he signs people with the sole purpose of burying them.",0
2402,6827,2,@peteyhoti that funky monkey,0
2403,6828,2,"@phalaenadispar 
How day feel bout colored folk?",0
2404,6832,0,@phishlicia I'm 5'8 fag &#128536;&#128536;,1
2405,6835,1,@piersmorgan his hillbilly ass would shoot ya piers put ya right next to the buck hangin on his redneck ass wall,1
2406,6839,1,"@pistol_pete96 @ZP3_ fuck y'all if you doubt me, I'm a piece of white trash I say it proudly",1
2407,6841,1,"@ploppy74 
And you a funny ofay! My mammy woulda been happy I made friends wit da folk dat brought us to da new world in chains",1
2408,6842,1,@poak_ But then you have no idea what people's actually personalities are like maybe Pamaj has always been a cunt hahaha,1
2409,6843,1,@poak_ he was no more a cunt with a shitty attitude than Apex or Pamaj or Banks.,1
2410,6844,2,"@politicsofamy Whoa easy Amy, don't slag the Canucks too much with such a generalization",0
2411,6850,0,@pombuenaa I'm surprised you could read it with slits for eyes,1
2412,6851,2,@pontotoc2 Aren't they the best? There story is here: http://t.co/Hs3nIFMueK. Now it's time to visit our yellow friends at @21cCincinnati!,0
2413,6852,1,"@popularcritic1 @discordianslip @fredrogers75 And you thought a camera would steal your soul. Shut the fuck up, you stupid twat.",1
2414,6855,1,@potpwincess @longbongchris she's a dyke,1
2415,6857,2,"@pragathiguru , i'm viswa moulie. I wanna be ur friend.. Please, shall i ?",0
2416,6858,0,@prettygrl_rocky ugly dyke,1
2417,6861,1,@pricelessxxx u good man long time my niggah,1
2418,6868,1,@princesshil21 if you hate men so much why you trying to look like one? Stupid little cunt,1
2419,6871,2,@prtini Yes. And the @Yankees. And stalking weird people. SO MANY THINGS. #pr20chat,0
2420,6872,2,"@pubsubs @Adessences @tzanchan86 btw, genocide isn't war. The people of Gaza are no more combatants than the people of the Warsaw ghetto.",0
2421,6878,1,@quilzel That's how rednecks eRecycle. http://t.co/6LRXIqSi8B,1
2422,6880,2,@rachaelkbrown @BillyButlerKC @Oreo unexplainable!,0
2423,6881,2,@rachel_gautreau @babyydrey hey Rachel G my name isint Kenneth ok let's just get that straight &#128070; you best be backing off before I go ghetto,0
2424,6883,1,@rachh_burkhart talkin bout the retard your sittin on,1
2425,6884,1,@radar_online old cunt needs to die,1
2426,6887,2,@ramaxe1965 dubya hates todays teabagger movement.,0
2427,6889,2,@rasheedibrahim_ once it gets cold yall gonna be trash again lol,0
2428,6890,2,@rashidgill5 I'll see you guys later. I gotta go bake my blood crackers. @RazaHussain101,0
2429,6892,1,@ratedtfxrtaylor text me queer bait,1
2430,6893,2,@ravenalegria13 @prattprattpratt I was impressed that anybody could chug a Smirnoff Ice that quickly.,0
2431,6895,2,@rbigwood @GameOfArmsAMC of course! Win or lose you always had the most exciting matches. Spilt blood and all and you aren't a trash talker!,0
2432,6896,2,@rbigwood when Hollywood Underwood took his shirt off and started screaming in the dark hah like a horror movie with the nips!,0
2433,6898,0,@real5Hfacts stfu u ugly dyke,1
2434,6900,0,"@realDonaldTrump he looks like reg. Memphis,tn. trash! we got them everywhere.",1
2435,6907,1,@red_daddy17 @lilJohn_Fnv9 man fck dat tranny.... Juwanna man ass nigga....,1
2436,6908,1,@red_is_raw lol yeah birds be chirping outside. Bastards.,1
2437,6912,2,@regankelly91 go the gulls. First grade should be a cracker. Physical!,0
2438,6915,2,"@rem @slicknet @netmag right, so the link would be your trash bin &#8230; gotcha",0
2439,6917,1,@renfro_tiffany @ADawg2016 adawg getcho ghetto booty up,1
2440,6918,1,@reptar_ray nigglet send me the pictures,1
2441,6924,2,"@richarddeitsch yeah,but the cripple not getting up clean helped the call out...wouldn't have been fair either way",0
2442,6926,1,"@rickahyatt @donaldbroom @Poysti 
That bastard Obama is giving them to the f-ing wetbacks.",1
2443,6927,1,@rickandbubba that's enough of making fun of retarded people talking that way,1
2444,6929,0,@rickygervais BORING&amp;HACK allah and mohamed are also against fags.PLEASE mention them as well.did God take away your balls as punishment?,1
2445,6930,1,@rikki_lovee @StephyRae7 @TheOneMiss_Luu @GabrielaAngela4 Lets hangout Monday nigs?,1
2446,6937,1,@rmusshy pussies! #StB,1
2447,6940,1,@robfee What a #narcissistic cunt he is.,1
2448,6941,2,@rochaaxx yellow,0
2449,6942,1,@ronniecaine no in the instrumental I'm not retarded -_-,1
2450,6943,2,@ronniecaine so 'how bout now' was just trash huh.,0
2451,6948,2,@ryancommakerry @dianaaaxo @JennaAmendolare guys number 42 on the Yankees looks like uncle Stevie LMAO IM DYING,0
2452,6952,2,"@ryanhoover like we all never gave the camera ""the bird"".",0
2453,6958,1,@salsteelo @VictorLeaChavez that nigga Vic acting like he yellow bone with 15k followers and can't answer a nigga phone,1
2454,6962,2,@samzbikowski chug ranch,0
2455,6963,0,@samzbikowski some negro amigo pulled a gun on Nate and I a few weeks ago. I was STOKED!&#128299;&#128299;&#128299;,1
2456,6964,1,"@san_sim lol Avila... It's simple, but I live in a pretty redneck area.. So it never gets pronounced correctly",1
2457,6965,2,@sandcowboy31 hey it's hillbilly jim and Greg the hammer valentine #pffttt,0
2458,6966,2,"@santagati that's bc I deleted ""visionary"" once I saw your subtweet. next time just @ me tho. (and I do love jail bird dresses.&#128513;)",0
2459,6968,0,@saraelizabethj4 that's what happens when you date a colored,1
2460,6969,0,@sarahVICwood im going to murder that fucking cunt,1
2461,6977,1,@saucygyro she's a dyke &amp; looks like she's 12,1
2462,6980,2,@savannahx___ negative slopes aka a chart of my grades in math,0
2463,6988,1,@sbsylvester @kieffer_jason nigga stfu u not funny we all laughing at yo retarded ass just stfu,1
2464,6992,1,@schargel read the constitution you love. All spending starts in the House. Love uninformed teabaggers. #morningjoe,1
2465,6993,2,@schola_gomes oh I'll make you some brownies alright;))),0
2466,6996,0,@seannn181 youre a fag,1
2467,6997,2,"@seanphathaway That wasn't as bad, though drawing conclusions about ""WHITE AMERICA"" based on a 1,000 person poll is a slippery slope.",0
2468,7002,2,"@secretasianman @kitt Yeah, she's a real pom maven.",0
2469,7003,2,@section90sSoul yall defense too trash for that &#128514;&#128514;&#128514;,0
2470,7005,2,"@sekhmet1975 Cactus is a yellow lab chow mix too! Hershey was everybody's ""active"" buddy. Cactus is one special pup. She's an Angel.",0
2471,7006,2,@selenalinn_ the jets are trash my bad i see what you meant &#128514;,0
2472,7007,2,@selina_dabbagh the song? About pollo hermanos and Heisenberg?,0
2473,7011,2,"@serenity_23 I assume so, the tranny went out this morning. I have a maxima.",0
2474,7012,2,@sevensixxx_ @oldirtyjesus great reply except it was trash,0
2475,7013,1,"@sexy_rexy25 98 civic lx ""stick"" green with shitty paint on some beaner ass wheels with 180k miles no AC and no insurance how's that?",1
2476,7015,1,@shaelynspacyyy they trash though?,1
2477,7016,2,@shanetallant he won't bite! We promise he's a friendly bird :),0
2478,7020,1,@shaunroberts the ending was retarded,1
2479,7021,1,@shawnpitts77 all I wear is vineyard vines and American flag chubbies. I'm the OPPOSITE of a wigga.,1
2480,7023,0,@shefeelsD_Payne hell naw he ain't he the star of that team lol but I'm sure that white honkey called him a nigga,1
2481,7031,1,@showtimemajed @mauroranallo @joerogan Either trolling or retarded.,1
2482,7032,2,"@shrekkalove 
You speak colored too?
I thinks I be in love",0
2483,7034,2,@simons_lives keep in shape for the ski slopes,0
2484,7035,2,@simonslives @recordstoreday cheers dude might nip to town for #TheEditors #Vinyl ;-) #MusicMatters,0
2485,7036,2,@sippey That's where birds came from.,0
2486,7037,2,@sisternoles Fingers crossed for you. If not? Chug chug chug lol,0
2487,7042,0,@skrabah Don't my nigga me honkie,1
2488,7045,2,@skyereyes_ you a Oreo cookie now.,0
2489,7046,2,@slayerific13 @brenda_skelton @daisymcgarr Don't get me wrong G.. I'd hunt birds but that's a lot of work &amp;.. well I just ain't that hungry,0
2490,7047,2,@slayerific13 @brenda_skelton @daisymcgarr I don't hunt birds unless you count shooting dove out of season off my power line with a bb gun,0
2491,7048,2,@slayerific13 @daisymcgarr Like I said.. I might have to check but I'm just not sure bird shot counts as getting shot.,0
2492,7050,2,@slickbackjr_ I forgot you're the same bull that said Yeezus was good and that J.Cole is trash http://t.co/KkuZV5pdDr,0
2493,7051,1,@slickvick47 @itstattoos it's not colored in... dumb dick,1
2494,7052,1,@slings_x_arrows Equality niggah,1
2495,7054,1,@slings_x_arrows you sub tweeting me nig?,1
2496,7058,2,@smokeabluntdgaf @Haiimbreanna You guys don't get evolution do you? You only share a common ancestor with apes.,0
2497,7059,1,@snoopaintlion @TreyzUpZay @DattBoiIraq @Eaaaazzzz Lmao nigga yo avi so trash my phone won't even load that shit,1
2498,7060,2,@snortcourt13 @TripleAAAYY1995 @c_allen21 @JBake0622 apes,0
2499,7063,2,@solopo82 y'all got the Taxis right now? And can I get the Oreo 5's right now if possible?,0
2500,7064,0,@sophhh_marie ugly emo trash go cut,1
2501,7067,1,@sorryimnicki that would be a joint then retard,1
2502,7072,2,"@spence1reed_ bro , i heard slaughter songs .. they all trash .. they just freestylers",0
2503,7073,1,@spoilmeharder @ChaldeanCutie Greta... You let a fag do this to me I thought we were cool,1
2504,7074,1,@sportsdude53 haha not you. Just getting shit from everyone else when my second favorite team is the redlegs.....,1
2505,7075,2,@sportswatch time to dump another diet coke in the trash,0
2506,7076,1,"@sprayinpray I recall you telling one of the Apollo teachers you hoped her baby came out retarded , and it did ... #AssholeOfTheYear lol &#128514;",1
2507,7080,1,@sramirez07943 you don't know where I llive you stupid cunt &#128014;,1
2508,7085,1,"@stephen_taylor @jproskowglobal So they could complain about racial profiling I'm sure, bloody twats",1
2509,7086,1,@sternshow Ur still secretly lookng at Tommy Lee's cock! Jesus Christ 4getaboutit! That's a ghetto dream!,1
2510,7087,2,"@steve_phillips_ funny, I thought @bobmuellerwkrn #tbt 90s photo this week would have you hanging me over a trash can by my ankles",0
2511,7089,1,@steveeearley @TheChaseUSA @MarkLabbett That cracker as big as he looks on TV?,1
2512,7092,0,@stevoburns561 @ImSwaveyNShit @FreddieGibbs Soft shit? Are you handicapped or retarded?,1
2513,7095,2,@strawberrycoca ling ling krunkchip,0
2514,7096,2,@suchy_monster you make me feel all warm and fuzzy inside &#128522; #youCANsitwithus,0
2515,7098,1,@summerdawn_1996 lol @ you being a cunt,1
2516,7105,0,"@sweetakin Only rich white liberals know what's best for black people. If they don't see that, they're obviously Uncle Toms.",1
2517,7106,2,@sweetlou462 Lol. Have fun! &#128516; I haven't been to a race since HS (Charlotte). Crazy redneck times. Lol.,0
2518,7107,2,@sweetlou462 thanks Hun. &lt;3 I'm so crushed. I love working out. It'll be 2months gone by the time I go back. :/,0
2519,7109,2,@syd_renae okay cool then I'm not the only one &#128520; mine is black and fuzzy and it has PINK on the back in all sparkles &#128081; hallelujah,0
2520,7110,0,"@t5_harris Are you working on route running and catching. You'll be a good WR for Grier. Have fun with the white trash, racist UF fans. #FSU",1
2521,7113,1,@t_hags12 ya dude get the pussies drunk!,1
2522,7119,2,@tarbetto. Find one where be beat Nathan Moons head into the ice too. Ol Andrew is straight trash as far as hockey.,0
2523,7129,2,@tayscalf must have run out of brownies,0
2524,7131,1,@tcthegreat1 it's yo fault taking a nig out everyday,1
2525,7132,2,"@tdwp327 practically anything that&#8217;s colored red often contain red pigments extracted from the female coccus costa, or cochineal insect.",0
2526,7133,1,@team_Darrion just like a Velcro headed moon cricket to say fucking jungle bunny,1
2527,7134,2,@team_Darrion night jigaboo http://t.co/vxKCG4yGXF,0
2528,7135,2,@teapot Great GIF. Got a source URL for @gifs?,0
2529,7137,0,"@teenagesleuth .we got 1, except eric holder gave them 2 the beaners 2 kill americans! guess he is race blind!",1
2530,7138,1,@teeritz So six martinis before passing out on the couch after watching Euro-trash into the wee hours. Got it.,1
2531,7140,2,"@terrorwatchusa .....I think its about #Whites trying to be the most #Blackish ......what we in Socal call ""wiggers"". #liberals #democrats",0
2532,7142,1,@theBOSS_Leslie I didn't tag you negro lol,1
2533,7147,2,@theeCHACO @danawhite you watching this trash?,0
2534,7148,2,@theejustinholt the redskins are doing pretty good this year &#128514;&#128514;,0
2535,7149,2,@theejustinholt trash of the cowboys beat the redskins twice last year &#128517;,0
2536,7151,2,"@thejokerxo nah, they let French Montana spit trash at will",0
2537,7155,1,@thejournalist44 best O-Lineman is a rookie. It's him and a bunch of retards I wouldn't trust with a potato gun.,1
2538,7157,2,"@thelovemaster ""I'm gonna nip you right in the bud!""",0
2539,7158,1,"@themightylayman ""We just gotta have a red headed Afrotino-Asian albino autistic Branch Davidian hermaphrodite on the Avengers!""",1
2540,7162,2,@thereal_EMandM I'm off whenever I feel like it. I'm off til Monday. And you put in your two weeks flip them the bird mannn,0
2541,7164,2,@thereal_EMandM texans d/st won't play the redskins again this year...,0
